m_insp[Msun],mass_aEMS[Msun],M_loss[Msun],m_ins-M_loss
240.0,6356.618922543618,815.0914993728819,-575.0914993728819
245.0,6356.618922543618,832.636296513062,-587.636296513062
250.0,6356.618922543618,839.6508416300802,-589.6508416300802
255.0,6356.618922543618,852.6778539902543,-597.6778539902543
260.0,6356.618922543618,866.6981501030232,-606.6981501030232
265.0,6356.618922543618,884.0547972969844,-619.0547972969844
270.0,6356.618922543618,898.8432024615058,-628.8432024615058
275.0,6356.618922543618,914.948048239251,-639.948048239251
280.0,6356.618922543618,930.1942266806265,-650.1942266806265
285.0,6356.618922543618,944.2015708314077,-659.2015708314077
290.0,6356.618922543618,961.4859962186948,-671.4859962186948
295.0,6356.618922543618,974.9260041703211,-679.9260041703211
300.0,6356.618922543618,988.4202288498108,-688.4202288498108
305.0,6356.618922543618,1002.9956490794192,-697.9956490794192
310.0,6356.618922543618,1017.543437277963,-707.543437277963
315.0,6356.618922543618,1029.1669307535633,-714.1669307535633
320.0,6356.618922543618,1044.32623311348,-724.3262331134799
325.0,6356.618922543618,1057.8395331353306,-732.8395331353306
330.0,6356.618922543618,1069.047802355878,-739.047802355878
335.0,6356.618922543618,1082.0234571118747,-747.0234571118747
340.0,6356.618922543618,1089.8991417283669,-749.8991417283669
345.0,6356.618922543618,1103.5273911020993,-758.5273911020993
350.0,6356.618922543618,1112.9266037284722,-762.9266037284722
355.0,6356.618922543618,1118.1483885209009,-763.1483885209009
360.0,6356.618922543618,1143.4991573277057,-783.4991573277057
365.0,6356.618922543618,1153.549717968716,-788.5497179687161
370.0,6356.618922543618,1171.1894709865655,-801.1894709865655
375.0,6356.618922543618,1181.7837529733242,-806.7837529733242
380.0,6356.618922543618,1187.7718254006222,-807.7718254006222
385.0,6356.618922543618,1187.7718254006222,-802.7718254006222
390.0,6356.618922543618,1181.7837529733242,-791.7837529733242
395.0,6356.618922543618,1181.7837529733242,-786.7837529733242
400.0,6356.618922543618,1175.7956805460256,-775.7956805460256
405.0,6356.618922543618,1175.7956805460256,-770.7956805460256
410.0,6356.618922543618,1171.1894709865655,-761.1894709865655
415.0,6356.618922543618,1171.1894709865655,-756.1894709865655
420.0,6356.618922543618,1165.6620195152138,-745.6620195152138
425.0,6356.618922543618,1165.6620195152138,-740.6620195152138
430.0,6356.618922543618,1160.595188999808,-730.595188999808
435.0,6356.618922543618,1160.595188999808,-725.595188999808
440.0,6356.618922543618,1153.549717968716,-713.5497179687161
445.0,6356.618922543618,1153.549717968716,-708.5497179687161
450.0,6356.618922543618,1147.4847244784514,-697.4847244784514
455.0,6356.618922543618,1147.4847244784514,-692.4847244784514
460.0,6356.618922543618,1147.4847244784514,-687.4847244784514
465.0,6356.618922543618,1143.4991573277057,-678.4991573277057
470.0,6356.618922543618,1143.4991573277057,-673.4991573277057
475.0,6356.618922543618,1138.6471625354943,-663.6471625354943
480.0,6356.618922543618,1138.6471625354943,-658.6471625354943
485.0,6356.618922543618,1133.7951677432832,-648.7951677432832
490.0,6356.618922543618,1133.7951677432832,-643.7951677432832
495.0,6356.618922543618,1124.6756195114367,-629.6756195114367
500.0,6356.618922543618,1124.6756195114367,-624.6756195114367
0.7,6538.561528097859,0.0,0.7
0.7999999999999999,6538.561528097859,0.0,0.7999999999999999
0.8999999999999999,6538.561528097859,0.0,0.8999999999999999
1.0,6538.561528097859,0.0,1.0
1.1,6538.561528097859,0.0,1.1
1.1999999999999995,6538.561528097859,0.0,1.1999999999999995
1.2999999999999998,6538.561528097859,0.0,1.2999999999999998
1.4,6538.561528097859,0.0,1.4
1.4999999999999998,6538.561528097859,0.0,1.4999999999999998
1.5999999999999996,6538.561528097859,0.0,1.5999999999999996
1.6999999999999995,6538.561528097859,0.0,1.6999999999999995
1.7999999999999996,6538.561528097859,0.0,1.7999999999999996
1.9,6538.561528097859,0.0,1.9
2.0,6538.561528097859,0.0,2.0
2.1,6538.561528097859,0.0,2.1
2.1999999999999997,6538.561528097859,0.0,2.1999999999999997
2.3,6538.561528097859,0.0,2.3
2.3999999999999995,6538.561528097859,0.0,2.3999999999999995
2.5,6538.561528097859,0.0,2.5
2.6,6538.561528097859,0.0,2.6
2.6999999999999997,6538.561528097859,0.0,2.6999999999999997
2.8,6538.561528097859,0.0,2.8
2.8999999999999995,6538.561528097859,0.0,2.8999999999999995
2.9999999999999987,6538.561528097859,0.0,2.9999999999999987
3.1,6538.561528097859,0.0,3.1
3.1999999999999997,6538.561528097859,0.0,3.1999999999999997
3.3,6538.561528097859,0.0,3.3
3.3999999999999995,6538.561528097859,0.0,3.3999999999999995
3.4999999999999987,6538.561528097859,0.0,3.4999999999999987
3.6,6538.561528097859,0.0,3.6
3.6999999999999993,6538.561528097859,0.0,3.6999999999999993
3.799999999999999,6538.561528097859,0.0,3.799999999999999
3.9,6538.561528097859,0.0,3.9
3.9999999999999987,6538.561528097859,0.0,3.9999999999999987
4.1,6538.561528097859,0.0,4.1
4.199999999999998,6538.561528097859,0.0,4.199999999999998
4.299999999999999,6538.561528097859,0.0,4.299999999999999
4.4,6538.561528097859,0.0,4.4
4.499999999999999,6538.561528097859,0.0,4.499999999999999
4.599999999999999,6538.561528097859,0.0,4.599999999999999
4.699999999999998,6538.561528097859,0.0,4.699999999999998
4.799999999999999,6538.561528097859,0.0,4.799999999999999
4.9,6538.561528097859,0.0,4.9
4.999999999999999,6538.561528097859,0.0,4.999999999999999
5.099999999999999,6538.561528097859,0.0,5.099999999999999
5.199999999999998,6538.561528097859,0.0,5.199999999999998
5.299999999999999,6538.561528097859,0.0,5.299999999999999
5.4,6538.561528097859,0.0,5.4
5.499999999999999,6538.561528097859,0.0,5.499999999999999
5.599999999999999,6538.561528097859,0.0,5.599999999999999
5.699999999999998,6538.561528097859,0.0,5.699999999999998
5.799999999999999,6538.561528097859,0.0,5.799999999999999
5.9,6538.561528097859,0.0,5.9
5.999999999999999,6538.561528097859,0.0,5.999999999999999
6.099999999999999,6538.561528097859,0.0,6.099999999999999
6.199999999999998,6538.561528097859,0.0,6.199999999999998
6.299999999999999,6538.561528097859,0.0,6.299999999999999
6.399999999999999,6538.561528097859,0.0,6.399999999999999
6.499999999999999,6538.561528097859,0.0,6.499999999999999
6.599999999999999,6538.561528097859,0.0,6.599999999999999
6.6999999999999975,6538.561528097859,0.0,6.6999999999999975
6.799999999999999,6538.561528097859,0.0,6.799999999999999
6.899999999999999,6538.561528097859,0.0,6.899999999999999
6.999999999999999,6538.561528097859,0.0,6.999999999999999
7.099999999999999,6538.561528097859,0.0,7.099999999999999
7.1999999999999975,6538.561528097859,0.0,7.1999999999999975
7.299999999999999,6538.561528097859,0.0,7.299999999999999
7.399999999999999,6538.561528097859,0.0,7.399999999999999
7.499999999999999,6538.561528097859,0.0,7.499999999999999
7.599999999999999,6538.561528097859,0.0,7.599999999999999
7.6999999999999975,6538.561528097859,0.0,7.6999999999999975
7.799999999999999,6538.561528097859,0.0,7.799999999999999
7.899999999999999,6538.561528097859,0.0,7.899999999999999
7.999999999999997,6538.561528097859,0.0,7.999999999999997
8.099999999999998,6538.561528097859,0.0,8.099999999999998
8.199999999999998,6538.561528097859,0.0,8.199999999999998
8.299999999999997,6538.561528097859,0.0,8.299999999999997
8.399999999999999,6538.561528097859,0.0,8.399999999999999
8.499999999999998,6538.561528097859,0.0,8.499999999999998
8.599999999999998,6538.561528097859,0.0,8.599999999999998
8.699999999999998,6538.561528097859,0.0,8.699999999999998
8.799999999999997,6538.561528097859,0.0,8.799999999999997
8.899999999999997,6538.561528097859,0.0,8.899999999999997
8.999999999999998,6538.561528097859,0.0,8.999999999999998
9.099999999999998,6538.561528097859,0.0,9.099999999999998
9.199999999999998,6538.561528097859,0.0,9.199999999999998
9.299999999999997,6538.561528097859,0.0,9.299999999999997
9.399999999999997,6538.561528097859,0.0,9.399999999999997
9.499999999999996,6538.561528097859,0.0,9.499999999999996
9.599999999999998,6538.561528097859,0.0,9.599999999999998
9.699999999999998,6538.561528097859,0.0,9.699999999999998
9.799999999999997,6538.561528097859,0.0,9.799999999999997
9.899999999999997,6538.561528097859,0.0,9.899999999999997
10.0,6538.561528097859,0.0,10.0
15.0,6538.561528097859,0.0,15.0
20.0,6538.561528097859,0.0,20.0
25.0,6538.561528097859,0.0,25.0
30.0,6538.561528097859,0.0,30.0
35.0,6538.561528097859,0.0,35.0
40.0,6538.561528097859,0.0,40.0
45.0,6538.561528097859,0.0,45.0
50.0,6538.561528097859,0.0,50.0
55.0,6538.561528097859,0.0,55.0
60.0,6538.561528097859,0.0,60.0
65.0,6538.561528097859,0.0,65.0
70.0,6538.561528097859,0.0,70.0
75.0,6538.561528097859,0.0,75.0
80.0,6538.561528097859,0.0,80.0
85.0,6538.561528097859,0.0,85.0
90.0,6538.561528097859,0.0,90.0
95.0,6538.561528097859,0.0,95.0
100.0,6538.561528097859,0.0,100.0
105.0,6538.561528097859,0.0,105.0
110.0,6538.561528097859,0.0,110.0
115.0,6538.561528097859,441.1745669577022,-326.1745669577022
120.0,6538.561528097859,462.3749551685497,-342.3749551685497
125.0,6538.561528097859,477.9615557222532,-352.9615557222532
130.0,6538.561528097859,491.0131541673909,-361.0131541673909
135.0,6538.561528097859,504.3987021821676,-369.3987021821676
140.0,6538.561528097859,515.1020516285826,-375.10205162858256
145.0,6538.561528097859,532.4949944790069,-387.4949944790069
150.0,6538.561528097859,546.7653157403711,-396.7653157403711
155.0,6538.561528097859,564.6026088166882,-409.6026088166882
160.0,6538.561528097859,580.6446828838581,-420.6446828838581
165.0,6538.561528097859,594.3023233667136,-429.3023233667136
170.0,6538.561528097859,609.7201349115059,-439.72013491150585
175.0,6538.561528097859,623.907804933965,-448.90780493396505
180.0,6538.561528097859,638.8836788465624,-458.88367884656236
185.0,6538.561528097859,656.440565440814,-471.440565440814
190.0,6538.561528097859,670.0651201379069,-480.0651201379069
195.0,6538.561528097859,685.4463809040946,-490.44638090409455
200.0,6538.561528097859,700.8313797780601,-500.83137977806007
205.0,6538.561528097859,714.3698868499839,-509.3698868499839
210.0,6538.561528097859,732.1357710708362,-522.1357710708362
215.0,6538.561528097859,743.3479817687876,-528.3479817687876
220.0,6538.561528097859,757.6213625443816,-537.6213625443816
225.0,6538.561528097859,772.515325092827,-547.515325092827
230.0,6538.561528097859,788.5985713158296,-558.5985713158296
235.0,6538.561528097859,803.4406539931277,-568.4406539931277
240.0,6538.561528097859,817.1626111504739,-577.1626111504739
245.0,6538.561528097859,829.2276810147295,-584.2276810147295
250.0,6538.561528097859,842.3895754121004,-592.3895754121004
255.0,6538.561528097859,857.019845303117,-602.019845303117
260.0,6538.561528097859,871.6501151941328,-611.6501151941328
265.0,6538.561528097859,881.3800298583176,-616.3800298583176
270.0,6538.561528097859,898.8756716222671,-628.8756716222671
275.0,6538.561528097859,915.4056402501583,-640.4056402501583
280.0,6538.561528097859,924.4016609677665,-644.4016609677665
285.0,6538.561528097859,941.9833544202838,-656.9833544202838
290.0,6538.561528097859,959.551464539234,-669.551464539234
295.0,6538.561528097859,971.0714177426215,-676.0714177426215
300.0,6538.561528097859,988.757684685399,-688.757684685399
305.0,6538.561528097859,1001.5485159680928,-696.5485159680928
310.0,6538.561528097859,1016.5830578150426,-706.5830578150426
315.0,6538.561528097859,1029.6100701752182,-714.6100701752182
320.0,6538.561528097859,1043.3002488283746,-723.3002488283746
325.0,6538.561528097859,1055.1494983550192,-730.1494983550192
330.0,6538.561528097859,1072.5119723686082,-742.5119723686082
335.0,6538.561528097859,1082.6440594516582,-747.6440594516582
340.0,6538.561528097859,1098.3340323594439,-758.3340323594439
345.0,6538.561528097859,1107.1930637110836,-762.1930637110836
350.0,6538.561528097859,1118.9345139551206,-768.9345139551206
355.0,6538.561528097859,1127.3801185166203,-772.3801185166203
360.0,6538.561528097859,1143.4286017729555,-783.4286017729555
365.0,6538.561528097859,1153.577179205814,-788.577179205814
370.0,6538.561528097859,1169.0874851339777,-799.0874851339777
375.0,6538.561528097859,1179.4724720475735,-804.4724720475735
380.0,6538.561528097859,1196.580169463319,-816.580169463319
385.0,6538.561528097859,1208.2036629389195,-823.2036629389195
390.0,6538.561528097859,1214.01540967672,-824.0154096767201
395.0,6538.561528097859,1214.01540967672,-819.0154096767201
400.0,6538.561528097859,1208.2036629389195,-808.2036629389195
405.0,6538.561528097859,1208.2036629389195,-803.2036629389195
410.0,6538.561528097859,1202.3919162011196,-792.3919162011196
415.0,6538.561528097859,1202.3919162011196,-787.3919162011196
420.0,6538.561528097859,1196.580169463319,-776.580169463319
425.0,6538.561528097859,1196.580169463319,-771.580169463319
430.0,6538.561528097859,1190.768422725519,-760.768422725519
435.0,6538.561528097859,1190.768422725519,-755.768422725519
440.0,6538.561528097859,1184.9382546336765,-744.9382546336765
445.0,6538.561528097859,1184.9382546336765,-739.9382546336765
450.0,6538.561528097859,1179.4724720475735,-729.4724720475735
455.0,6538.561528097859,1179.4724720475735,-724.4724720475735
460.0,6538.561528097859,1179.4724720475735,-719.4724720475735
465.0,6538.561528097859,1174.735460472952,-709.7354604729519
470.0,6538.561528097859,1174.735460472952,-704.7354604729519
475.0,6538.561528097859,1169.0874851339777,-694.0874851339777
480.0,6538.561528097859,1169.0874851339777,-689.0874851339777
485.0,6538.561528097859,1163.8038953007451,-678.8038953007451
490.0,6538.561528097859,1163.8038953007451,-673.8038953007451
495.0,6538.561528097859,1158.2380456128815,-663.2380456128815
500.0,6538.561528097859,1158.2380456128815,-658.2380456128815
0.7,6725.0133399742435,0.0,0.7
0.7999999999999999,6725.0133399742435,0.0,0.7999999999999999
0.8999999999999999,6725.0133399742435,0.0,0.8999999999999999
1.0,6725.0133399742435,0.0,1.0
1.1,6725.0133399742435,0.0,1.1
1.1999999999999995,6725.0133399742435,0.0,1.1999999999999995
1.2999999999999998,6725.0133399742435,0.0,1.2999999999999998
1.4,6725.0133399742435,0.0,1.4
1.4999999999999998,6725.0133399742435,0.0,1.4999999999999998
1.5999999999999996,6725.0133399742435,0.0,1.5999999999999996
1.6999999999999995,6725.0133399742435,0.0,1.6999999999999995
1.7999999999999996,6725.0133399742435,0.0,1.7999999999999996
1.9,6725.0133399742435,0.0,1.9
2.0,6725.0133399742435,0.0,2.0
2.1,6725.0133399742435,0.0,2.1
2.1999999999999997,6725.0133399742435,0.0,2.1999999999999997
2.3,6725.0133399742435,0.0,2.3
2.3999999999999995,6725.0133399742435,0.0,2.3999999999999995
2.5,6725.0133399742435,0.0,2.5
2.6,6725.0133399742435,0.0,2.6
2.6999999999999997,6725.0133399742435,0.0,2.6999999999999997
2.8,6725.0133399742435,0.0,2.8
2.8999999999999995,6725.0133399742435,0.0,2.8999999999999995
2.9999999999999987,6725.0133399742435,0.0,2.9999999999999987
3.1,6725.0133399742435,0.0,3.1
3.1999999999999997,6725.0133399742435,0.0,3.1999999999999997
3.3,6725.0133399742435,0.0,3.3
3.3999999999999995,6725.0133399742435,0.0,3.3999999999999995
3.4999999999999987,6725.0133399742435,0.0,3.4999999999999987
3.6,6725.0133399742435,0.0,3.6
3.6999999999999993,6725.0133399742435,0.0,3.6999999999999993
3.799999999999999,6725.0133399742435,0.0,3.799999999999999
3.9,6725.0133399742435,0.0,3.9
3.9999999999999987,6725.0133399742435,0.0,3.9999999999999987
4.1,6725.0133399742435,0.0,4.1
4.199999999999998,6725.0133399742435,0.0,4.199999999999998
4.299999999999999,6725.0133399742435,0.0,4.299999999999999
4.4,6725.0133399742435,0.0,4.4
4.499999999999999,6725.0133399742435,0.0,4.499999999999999
4.599999999999999,6725.0133399742435,0.0,4.599999999999999
4.699999999999998,6725.0133399742435,0.0,4.699999999999998
4.799999999999999,6725.0133399742435,0.0,4.799999999999999
4.9,6725.0133399742435,0.0,4.9
4.999999999999999,6725.0133399742435,0.0,4.999999999999999
5.099999999999999,6725.0133399742435,0.0,5.099999999999999
5.199999999999998,6725.0133399742435,0.0,5.199999999999998
5.299999999999999,6725.0133399742435,0.0,5.299999999999999
5.4,6725.0133399742435,0.0,5.4
5.499999999999999,6725.0133399742435,0.0,5.499999999999999
5.599999999999999,6725.0133399742435,0.0,5.599999999999999
5.699999999999998,6725.0133399742435,0.0,5.699999999999998
5.799999999999999,6725.0133399742435,0.0,5.799999999999999
5.9,6725.0133399742435,0.0,5.9
5.999999999999999,6725.0133399742435,0.0,5.999999999999999
6.099999999999999,6725.0133399742435,0.0,6.099999999999999
6.199999999999998,6725.0133399742435,0.0,6.199999999999998
6.299999999999999,6725.0133399742435,0.0,6.299999999999999
6.399999999999999,6725.0133399742435,0.0,6.399999999999999
6.499999999999999,6725.0133399742435,0.0,6.499999999999999
6.599999999999999,6725.0133399742435,0.0,6.599999999999999
6.6999999999999975,6725.0133399742435,0.0,6.6999999999999975
6.799999999999999,6725.0133399742435,0.0,6.799999999999999
6.899999999999999,6725.0133399742435,0.0,6.899999999999999
6.999999999999999,6725.0133399742435,0.0,6.999999999999999
7.099999999999999,6725.0133399742435,0.0,7.099999999999999
7.1999999999999975,6725.0133399742435,0.0,7.1999999999999975
7.299999999999999,6725.0133399742435,0.0,7.299999999999999
7.399999999999999,6725.0133399742435,0.0,7.399999999999999
7.499999999999999,6725.0133399742435,0.0,7.499999999999999
7.599999999999999,6725.0133399742435,0.0,7.599999999999999
7.6999999999999975,6725.0133399742435,0.0,7.6999999999999975
7.799999999999999,6725.0133399742435,0.0,7.799999999999999
7.899999999999999,6725.0133399742435,0.0,7.899999999999999
7.999999999999997,6725.0133399742435,0.0,7.999999999999997
8.099999999999998,6725.0133399742435,0.0,8.099999999999998
8.199999999999998,6725.0133399742435,0.0,8.199999999999998
8.299999999999997,6725.0133399742435,0.0,8.299999999999997
8.399999999999999,6725.0133399742435,0.0,8.399999999999999
8.499999999999998,6725.0133399742435,0.0,8.499999999999998
8.599999999999998,6725.0133399742435,0.0,8.599999999999998
8.699999999999998,6725.0133399742435,0.0,8.699999999999998
8.799999999999997,6725.0133399742435,0.0,8.799999999999997
8.899999999999997,6725.0133399742435,0.0,8.899999999999997
8.999999999999998,6725.0133399742435,0.0,8.999999999999998
9.099999999999998,6725.0133399742435,0.0,9.099999999999998
9.199999999999998,6725.0133399742435,0.0,9.199999999999998
9.299999999999997,6725.0133399742435,0.0,9.299999999999997
9.399999999999997,6725.0133399742435,0.0,9.399999999999997
9.499999999999996,6725.0133399742435,0.0,9.499999999999996
9.599999999999998,6725.0133399742435,0.0,9.599999999999998
9.699999999999998,6725.0133399742435,0.0,9.699999999999998
9.799999999999997,6725.0133399742435,0.0,9.799999999999997
9.899999999999997,6725.0133399742435,0.0,9.899999999999997
10.0,6725.0133399742435,0.0,10.0
15.0,6725.0133399742435,0.0,15.0
20.0,6725.0133399742435,0.0,20.0
25.0,6725.0133399742435,0.0,25.0
30.0,6725.0133399742435,0.0,30.0
35.0,6725.0133399742435,0.0,35.0
40.0,6725.0133399742435,0.0,40.0
45.0,6725.0133399742435,0.0,45.0
50.0,6725.0133399742435,0.0,50.0
55.0,6725.0133399742435,0.0,55.0
60.0,6725.0133399742435,0.0,60.0
65.0,6725.0133399742435,0.0,65.0
70.0,6725.0133399742435,0.0,70.0
75.0,6725.0133399742435,0.0,75.0
80.0,6725.0133399742435,0.0,80.0
85.0,6725.0133399742435,0.0,85.0
90.0,6725.0133399742435,0.0,90.0
95.0,6725.0133399742435,0.0,95.0
100.0,6725.0133399742435,0.0,100.0
105.0,6725.0133399742435,0.0,105.0
110.0,6725.0133399742435,0.0,110.0
115.0,6725.0133399742435,435.1131289437882,-320.1131289437882
120.0,6725.0133399742435,463.71049513565964,-343.71049513565964
125.0,6725.0133399742435,478.8257973486953,-353.8257973486953
130.0,6725.0133399742435,496.68310937548273,-366.68310937548273
135.0,6725.0133399742435,508.96001139389955,-373.96001139389955
140.0,6725.0133399742435,521.227533547285,-381.227533547285
145.0,6725.0133399742435,530.1468096956487,-385.1468096956487
150.0,6725.0133399742435,548.8397897533688,-398.8397897533688
155.0,6725.0133399742435,565.1330726131602,-410.13307261316015
160.0,6725.0133399742435,580.5688142698092,-420.5688142698092
165.0,6725.0133399742435,594.5604895866746,-429.56048958667463
170.0,6725.0133399742435,610.5471619770697,-440.54716197706966
175.0,6725.0133399742435,625.3549086686081,-450.3549086686081
180.0,6725.0133399742435,640.4980431049227,-460.49804310492266
185.0,6725.0133399742435,657.3855838204519,-472.38558382045187
190.0,6725.0133399742435,672.4451204879235,-482.44512048792353
195.0,6725.0133399742435,687.5046571553922,-492.50465715539224
200.0,6725.0133399742435,701.553863504938,-501.553863504938
205.0,6725.0133399742435,715.6020096533595,-510.60200965335946
210.0,6725.0133399742435,730.5415336552826,-520.5415336552826
215.0,6725.0133399742435,746.595097423963,-531.595097423963
220.0,6725.0133399742435,761.7522006582269,-541.7522006582269
225.0,6725.0133399742435,777.1912725084112,-552.1912725084112
230.0,6725.0133399742435,787.8798607123873,-557.8798607123873
235.0,6725.0133399742435,804.0539856892283,-569.0539856892283
240.0,6725.0133399742435,818.2416557116886,-578.2416557116886
245.0,6725.0133399742435,830.3158652890843,-585.3158652890843
250.0,6725.0133399742435,846.0365053241914,-596.0365053241914
255.0,6725.0133399742435,860.7091026902935,-605.7091026902935
260.0,6725.0133399742435,867.7022839966413,-607.7022839966413
265.0,6725.0133399742435,888.6818279156827,-623.6818279156827
270.0,6725.0133399742435,897.5490358435475,-627.5490358435475
275.0,6725.0133399742435,913.4448269885225,-638.4448269885225
280.0,6725.0133399742435,927.9380483265857,-647.9380483265857
285.0,6725.0133399742435,941.5908473293285,-656.5908473293285
290.0,6725.0133399742435,952.7613192406627,-662.7613192406627
295.0,6725.0133399742435,970.9275824484904,-675.9275824484904
300.0,6725.0133399742435,988.2433455720031,-688.2433455720031
305.0,6725.0133399742435,1001.4207739605991,-696.4207739605991
310.0,6725.0133399742435,1016.7763174242018,-706.7763174242018
315.0,6725.0133399742435,1030.30441427756,-715.30441427756
320.0,6725.0133399742435,1044.5689274213003,-724.5689274213003
325.0,6725.0133399742435,1058.8334405650405,-733.8334405650405
330.0,6725.0133399742435,1071.7197621266628,-741.7197621266628
335.0,6725.0133399742435,1085.3274834986232,-750.3274834986232
340.0,6725.0133399742435,1097.966378253558,-757.9663782535581
345.0,6725.0133399742435,1111.9170034367564,-766.9170034367564
350.0,6725.0133399742435,1122.33960324458,-772.3396032445801
355.0,6725.0133399742435,1133.252228748611,-778.2522287486111
360.0,6725.0133399742435,1147.7034161045237,-787.7034161045237
365.0,6725.0133399742435,1154.5039748602464,-789.5039748602464
370.0,6725.0133399742435,1171.0712864408838,-801.0712864408838
375.0,6725.0133399742435,1183.485916803501,-808.4859168035009
380.0,6725.0133399742435,1194.0161688266692,-814.0161688266692
385.0,6725.0133399742435,1205.0390254391234,-820.0390254391234
390.0,6725.0133399742435,1224.5780782925094,-834.5780782925094
395.0,6725.0133399742435,1233.7574408264184,-838.7574408264184
400.0,6725.0133399742435,1239.0979476553298,-839.0979476553298
405.0,6725.0133399742435,1239.0979476553298,-834.0979476553298
410.0,6725.0133399742435,1233.7574408264184,-823.7574408264184
415.0,6725.0133399742435,1233.7574408264184,-818.7574408264184
420.0,6725.0133399742435,1228.7507156743152,-808.7507156743152
425.0,6725.0133399742435,1228.7507156743152,-803.7507156743152
430.0,6725.0133399742435,1224.5780782925094,-794.5780782925094
435.0,6725.0133399742435,1224.5780782925094,-789.5780782925094
440.0,6725.0133399742435,1219.8196740785531,-779.8196740785531
445.0,6725.0133399742435,1210.049414808422,-765.049414808422
450.0,6725.0133399742435,1210.049414808422,-760.049414808422
455.0,6725.0133399742435,1210.049414808422,-755.049414808422
460.0,6725.0133399742435,1210.049414808422,-750.049414808422
465.0,6725.0133399742435,1205.0390254391234,-740.0390254391234
470.0,6725.0133399742435,1205.0390254391234,-735.0390254391234
475.0,6725.0133399742435,1199.0265581959657,-724.0265581959657
480.0,6725.0133399742435,1199.0265581959657,-719.0265581959657
485.0,6725.0133399742435,1199.0265581959657,-714.0265581959657
490.0,6725.0133399742435,1194.0161688266692,-704.0161688266692
495.0,6725.0133399742435,1194.0161688266692,-699.0161688266692
500.0,6725.0133399742435,1188.0003278444538,-688.0003278444538
0.7,6916.017107170881,0.0,0.7
0.7999999999999999,6916.017107170881,0.0,0.7999999999999999
0.8999999999999999,6916.017107170881,0.0,0.8999999999999999
1.0,6916.017107170881,0.0,1.0
1.1,6916.017107170881,0.0,1.1
1.1999999999999995,6916.017107170881,0.0,1.1999999999999995
1.2999999999999998,6916.017107170881,0.0,1.2999999999999998
1.4,6916.017107170881,0.0,1.4
1.4999999999999998,6916.017107170881,0.0,1.4999999999999998
1.5999999999999996,6916.017107170881,0.0,1.5999999999999996
1.6999999999999995,6916.017107170881,0.0,1.6999999999999995
1.7999999999999996,6916.017107170881,0.0,1.7999999999999996
1.9,6916.017107170881,0.0,1.9
2.0,6916.017107170881,0.0,2.0
2.1,6916.017107170881,0.0,2.1
2.1999999999999997,6916.017107170881,0.0,2.1999999999999997
2.3,6916.017107170881,0.0,2.3
2.3999999999999995,6916.017107170881,0.0,2.3999999999999995
2.5,6916.017107170881,0.0,2.5
2.6,6916.017107170881,0.0,2.6
2.6999999999999997,6916.017107170881,0.0,2.6999999999999997
2.8,6916.017107170881,0.0,2.8
2.8999999999999995,6916.017107170881,0.0,2.8999999999999995
2.9999999999999987,6916.017107170881,0.0,2.9999999999999987
3.1,6916.017107170881,0.0,3.1
3.1999999999999997,6916.017107170881,0.0,3.1999999999999997
3.3,6916.017107170881,0.0,3.3
3.3999999999999995,6916.017107170881,0.0,3.3999999999999995
3.4999999999999987,6916.017107170881,0.0,3.4999999999999987
3.6,6916.017107170881,0.0,3.6
3.6999999999999993,6916.017107170881,0.0,3.6999999999999993
3.799999999999999,6916.017107170881,0.0,3.799999999999999
3.9,6916.017107170881,0.0,3.9
3.9999999999999987,6916.017107170881,0.0,3.9999999999999987
4.1,6916.017107170881,0.0,4.1
4.199999999999998,6916.017107170881,0.0,4.199999999999998
4.299999999999999,6916.017107170881,0.0,4.299999999999999
4.4,6916.017107170881,0.0,4.4
4.499999999999999,6916.017107170881,0.0,4.499999999999999
4.599999999999999,6916.017107170881,0.0,4.599999999999999
4.699999999999998,6916.017107170881,0.0,4.699999999999998
4.799999999999999,6916.017107170881,0.0,4.799999999999999
4.9,6916.017107170881,0.0,4.9
4.999999999999999,6916.017107170881,0.0,4.999999999999999
5.099999999999999,6916.017107170881,0.0,5.099999999999999
5.199999999999998,6916.017107170881,0.0,5.199999999999998
5.299999999999999,6916.017107170881,0.0,5.299999999999999
5.4,6916.017107170881,0.0,5.4
5.499999999999999,6916.017107170881,0.0,5.499999999999999
5.599999999999999,6916.017107170881,0.0,5.599999999999999
5.699999999999998,6916.017107170881,0.0,5.699999999999998
5.799999999999999,6916.017107170881,0.0,5.799999999999999
5.9,6916.017107170881,0.0,5.9
5.999999999999999,6916.017107170881,0.0,5.999999999999999
6.099999999999999,6916.017107170881,0.0,6.099999999999999
6.199999999999998,6916.017107170881,0.0,6.199999999999998
6.299999999999999,6916.017107170881,0.0,6.299999999999999
6.399999999999999,6916.017107170881,0.0,6.399999999999999
6.499999999999999,6916.017107170881,0.0,6.499999999999999
6.599999999999999,6916.017107170881,0.0,6.599999999999999
6.6999999999999975,6916.017107170881,0.0,6.6999999999999975
6.799999999999999,6916.017107170881,0.0,6.799999999999999
6.899999999999999,6916.017107170881,0.0,6.899999999999999
6.999999999999999,6916.017107170881,0.0,6.999999999999999
7.099999999999999,6916.017107170881,0.0,7.099999999999999
7.1999999999999975,6916.017107170881,0.0,7.1999999999999975
7.299999999999999,6916.017107170881,0.0,7.299999999999999
7.399999999999999,6916.017107170881,0.0,7.399999999999999
7.499999999999999,6916.017107170881,0.0,7.499999999999999
